time,fridge,washing_machine,kettle,rice_cooker
2013-02-18 03:45:45,11.22,3.48,0.76,1.3
2013-02-18 03:45:50,12.27,3.37,0.02,1.47
2013-02-18 03:45:51,11.34,3.56,0.26,1.35
2013-02-18 03:45:56,11.06,3.21,0.64,1.6
2013-02-18 03:45:57,11.11,4.07,0.2,1.5899999999999999
2013-02-18 03:46:02,12.02,3.36,0.01,1.51
2013-02-18 03:46:03,11.34,3.4699999999999998,0.09,1.05
2013-02-18 03:46:08,11.2,3.68,0.06,1.21
2013-02-18 03:46:09,12.0,3.11,0.53,1.26
2013-02-18 03:46:14,11.42,3.37,0.56,1.33
2013-02-18 03:46:15,11.28,3.26,0.31,1.21
2013-02-18 03:46:20,11.07,3.04,0.22,1.05
2013-02-18 03:46:21,11.42,3.37,0.01,2.4
2013-02-18 03:46:26,11.1,3.33,1.26,1.76
2013-02-18 03:46:27,11.65,3.29,0.09,1.08
2013-02-18 03:46:32,11.27,3.44,0.22,1.47
2013-02-18 03:46:33,11.3,3.57,0.54,1.48
2013-02-18 03:46:38,11.04,3.01,1.01,1.13
2013-02-18 03:46:39,11.21,3.35,0.16,1.41
2013-02-18 03:46:44,11.21,3.23,0.7,1.31
2013-02-18 03:46:45,11.89,3.06,0.21,1.03
2013-02-18 03:46:50,11.53,3.6,0.04,1.26
2013-02-18 03:46:51,11.13,3.34,0.58,1.65
2013-02-18 03:46:56,11.69,3.4699999999999998,0.23,1.47
2013-02-18 03:46:57,11.22,3.41,0.22,2.1799999999999997
2013-02-18 03:47:02,11.55,3.61,0.13,1.29
2013-02-18 03:47:03,11.23,3.77,1.74,1.73
2013-02-18 03:47:08,11.67,3.5300000000000002,0.6,1.21
2013-02-18 03:47:09,11.26,3.4699999999999998,0.3,1.09
2013-02-18 03:47:14,11.05,4.02,0.22,1.02
2013-02-18 03:47:15,12.14,3.15,0.18,1.1
2013-02-18 03:47:20,11.44,3.21,0.26,1.28
2013-02-18 03:47:21,11.29,3.45,0.11,2.05
2013-02-18 03:47:26,11.64,3.01,0.5,1.34
2013-02-18 03:47:27,11.64,3.8,0.44,1.26
2013-02-18 03:47:32,11.15,3.32,0.62,1.25
2013-02-18 03:47:33,11.07,3.21,0.39,1.6
2013-02-18 03:47:38,11.31,3.06,0.88,1.08
2013-02-18 03:47:39,11.07,3.25,0.18,1.02
2013-02-18 03:47:44,11.79,4.09,0.26,1.5
2013-02-18 03:47:45,11.35,3.12,0.15,1.19
2013-02-18 03:47:50,11.57,3.58,0.37,2.06
2013-02-18 03:47:51,11.06,3.83,0.81,1.53
2013-02-18 03:47:56,11.4,3.33,0.11,1.04
2013-02-18 03:47:57,11.19,3.34,0.13,1.29
2013-02-18 03:48:02,11.21,3.08,1.17,1.47
2013-02-18 03:48:03,11.24,3.02,0.0,1.3599999999999999
2013-02-18 03:48:08,11.63,3.69,0.45,1.06
2013-02-18 03:48:09,11.06,3.62,0.67,1.0
2013-02-18 03:48:14,11.28,3.44,0.69,1.5
2013-02-18 03:48:15,12.46,3.37,0.43,1.41
2013-02-18 03:48:19,12.03,3.32,0.67,1.09
2013-02-18 03:48:20,11.54,3.39,0.42,1.96
2013-02-18 03:48:21,11.19,3.41,0.16,1.06
2013-02-18 03:48:25,11.01,3.35,0.8,1.8900000000000001
2013-02-18 03:48:26,11.59,3.93,0.43,2.31
2013-02-18 03:48:27,11.85,3.3,0.21,1.3900000000000001
2013-02-18 03:48:31,11.95,3.21,0.17,1.27
2013-02-18 03:48:32,11.08,3.05,0.61,1.62
2013-02-18 03:48:33,11.51,3.51,0.47,1.16
2013-02-18 03:48:37,11.09,3.85,0.71,1.96
2013-02-18 03:48:38,11.67,3.1,0.09,1.03
2013-02-18 03:48:39,11.21,3.2,0.39,1.3
2013-02-18 03:48:43,11.07,3.3,0.74,1.5899999999999999
2013-02-18 03:48:44,11.23,3.23,0.15,1.77
2013-02-18 03:48:45,11.11,3.08,0.02,1.1
2013-02-18 03:48:49,11.05,3.4,0.38,1.4
2013-02-18 03:48:50,11.04,3.24,0.78,1.5899999999999999
2013-02-18 03:48:51,11.03,3.83,0.22,1.48
2013-02-18 03:48:55,11.53,3.48,0.37,1.27
2013-02-18 03:48:56,11.36,3.14,0.74,1.67
2013-02-18 03:48:57,11.64,3.68,0.55,1.17
2013-02-18 03:49:01,11.49,3.16,0.15,1.88
2013-02-18 03:49:02,12.05,3.11,0.69,1.79
2013-02-18 03:49:03,11.58,3.95,0.92,1.58
2013-02-18 03:49:07,11.69,3.17,0.51,1.08
2013-02-18 03:49:08,11.15,3.29,1.04,1.87
2013-02-18 03:49:09,12.3,3.63,0.14,1.23
2013-02-18 03:49:13,11.18,3.23,0.42,1.8
2013-02-18 03:49:14,11.03,3.4,0.01,1.46
2013-02-18 03:49:15,11.51,3.01,0.15,1.01
2013-02-18 03:49:19,11.26,3.06,0.94,1.09
2013-02-18 03:49:20,11.77,3.23,0.33,1.01
2013-02-18 03:49:21,11.33,3.02,0.05,1.99
2013-02-18 03:49:25,11.46,3.25,0.64,1.24
2013-02-18 03:49:26,11.8,4.33,0.98,1.71
2013-02-18 03:49:27,11.16,3.21,0.55,1.8599999999999999
2013-02-18 03:49:31,11.11,3.02,0.18,1.13
2013-02-18 03:49:32,11.25,4.14,0.2,1.23
2013-02-18 03:49:33,11.27,3.43,0.31,1.37
2013-02-18 03:49:37,11.26,4.13,0.32,1.09
2013-02-18 03:49:38,11.97,3.12,0.65,1.92
2013-02-18 03:49:39,11.41,3.2800000000000002,0.01,1.43
2013-02-18 03:49:43,11.02,3.7,0.12,1.5
2013-02-18 03:49:44,11.09,3.5300000000000002,0.28,1.81
2013-02-18 03:49:45,11.18,3.65,0.05,1.27
2013-02-18 03:49:49,11.59,3.05,0.33,1.65
2013-02-18 03:49:50,11.31,3.48,0.52,1.35
2013-02-18 03:49:51,11.02,3.56,0.71,1.1400000000000001
2013-02-18 03:49:55,11.03,3.19,0.37,1.43
2013-02-18 03:49:56,11.25,3.14,0.22,1.09
2013-02-18 03:49:57,11.69,3.55,0.57,1.5699999999999998
2013-02-18 03:50:01,11.16,3.07,0.07,1.25
2013-02-18 03:50:02,11.03,3.02,0.01,1.33
2013-02-18 03:50:03,11.25,3.66,0.71,1.9300000000000002
2013-02-18 03:50:07,11.27,3.34,0.5,1.26
2013-02-18 03:50:08,11.61,3.68,0.4,1.05
2013-02-18 03:50:09,11.44,3.32,0.38,1.55
2013-02-18 03:50:13,11.86,3.04,0.26,1.3900000000000001
2013-02-18 03:50:14,11.87,3.81,0.17,1.45
2013-02-18 03:50:15,11.22,3.11,0.54,1.99
2013-02-18 03:50:19,11.24,3.89,0.25,1.37
2013-02-18 03:50:20,11.4,3.2,0.3,1.02
2013-02-18 03:50:21,11.21,3.5300000000000002,0.45,1.3900000000000001
2013-02-18 03:50:25,11.64,3.68,0.18,1.6400000000000001
2013-02-18 03:50:26,12.11,3.13,0.38,1.2
2013-02-18 03:50:27,11.25,3.77,0.12,1.27
2013-02-18 03:50:31,12.25,3.14,0.05,1.15
2013-02-18 03:50:32,11.48,4.05,0.67,1.2
2013-02-18 03:50:33,11.81,3.66,0.19,1.05
2013-02-18 03:50:37,11.29,3.98,0.44,1.19
2013-02-18 03:50:38,11.59,3.5,0.59,1.25
2013-02-18 03:50:39,11.1,3.82,0.5,1.5899999999999999
2013-02-18 03:50:43,12.03,4.03,0.09,1.21
2013-02-18 03:50:44,11.92,4.0600000000000005,0.66,1.5
2013-02-18 03:50:45,11.53,3.25,0.74,1.37
2013-02-18 03:50:49,11.75,3.14,0.63,1.05
2013-02-18 03:50:50,11.93,3.82,0.04,1.32
2013-02-18 03:50:51,11.05,3.26,0.51,1.02
2013-02-18 03:50:55,11.62,3.2,0.49,1.3599999999999999
2013-02-18 03:50:56,12.05,3.02,0.15,1.99
2013-02-18 03:50:57,11.8,3.15,0.67,1.04
2013-02-18 03:51:01,11.34,3.57,0.01,1.52
2013-02-18 03:51:02,11.41,3.58,0.07,1.3599999999999999
2013-02-18 03:51:03,11.02,3.31,0.05,1.54
2013-02-18 03:51:07,11.08,3.26,1.17,1.08
2013-02-18 03:51:08,11.17,3.18,0.29,1.12
2013-02-18 03:51:09,11.73,3.01,0.34,1.09
2013-02-18 03:51:13,11.44,3.63,0.27,1.12
2013-02-18 03:51:14,11.54,3.07,0.06,1.48
2013-02-18 03:51:15,11.69,3.24,0.57,2.15
2013-02-18 03:51:19,11.16,3.07,0.26,1.65
2013-02-18 03:51:20,11.34,3.15,0.74,1.2
2013-02-18 03:51:21,11.73,3.52,0.92,2.1100000000000003
2013-02-18 03:51:25,11.56,4.02,0.3,1.41
2013-02-18 03:51:26,11.02,3.22,0.37,1.58
2013-02-18 03:51:27,11.27,3.18,0.2,1.76
2013-02-18 03:51:31,11.78,3.12,0.57,1.41
2013-02-18 03:51:32,11.17,3.11,0.09,1.8199999999999998
2013-02-18 03:51:33,12.26,3.13,0.12,1.45
2013-02-18 03:51:37,11.92,3.64,0.25,1.19
2013-02-18 03:51:38,11.02,3.37,0.16,1.35
2013-02-18 03:51:39,11.32,4.1,0.19,1.65
2013-02-18 03:51:43,11.06,4.16,0.27,1.51
2013-02-18 03:51:44,11.06,3.5300000000000002,0.95,1.08
2013-02-18 03:51:45,11.65,3.05,0.01,1.35
2013-02-18 03:51:49,11.12,3.36,0.17,1.6
2013-02-18 03:51:50,11.38,3.26,1.13,1.5699999999999998
2013-02-18 03:51:51,12.09,3.55,0.02,1.09
2013-02-18 03:51:54,11.6,3.62,0.43,1.02
2013-02-18 03:51:56,11.48,3.45,0.37,1.21
2013-02-18 03:51:57,11.03,3.1,1.11,1.46
2013-02-18 03:52:01,11.11,3.91,0.5,1.08
2013-02-18 03:52:02,11.54,3.49,0.17,1.32
2013-02-18 03:52:03,11.11,3.49,0.24,1.32
2013-02-18 03:52:07,11.45,4.39,0.66,1.26
2013-02-18 03:52:08,11.15,3.18,0.3,1.2
2013-02-18 03:52:09,11.66,3.75,0.31,1.15
2013-02-18 03:52:13,11.16,3.45,0.39,1.23
2013-02-18 03:52:14,11.1,3.31,0.14,1.08
2013-02-18 03:52:15,11.64,3.88,0.22,1.43
2013-02-18 03:52:19,11.14,3.13,0.19,1.15
2013-02-18 03:52:20,11.42,3.24,0.7,1.25
2013-02-18 03:52:21,11.32,3.2,0.18,1.55
2013-02-18 03:52:25,11.41,3.12,1.03,1.5699999999999998
2013-02-18 03:52:26,11.53,3.57,0.19,1.24
2013-02-18 03:52:27,12.06,3.62,0.71,1.5899999999999999
2013-02-18 03:52:31,11.67,3.19,0.0,1.13
2013-02-18 03:52:32,11.96,3.48,0.45,1.9100000000000001
2013-02-18 03:52:33,11.61,3.1,0.22,1.41
2013-02-18 03:52:37,11.04,3.05,0.43,1.13
2013-02-18 03:52:38,11.65,3.87,0.35,1.07
2013-02-18 03:52:39,11.35,3.17,0.46,1.8900000000000001
2013-02-18 03:52:43,11.46,3.49,0.09,1.46
2013-02-18 03:52:45,11.62,3.43,0.31,1.58
2013-02-18 03:52:48,11.2,3.79,0.24,1.25
2013-02-18 03:52:50,11.53,3.27,0.57,1.18
2013-02-18 03:52:51,11.3,4.23,0.5,1.11
2013-02-18 03:52:54,12.15,3.11,0.47,1.98
2013-02-18 03:52:56,11.74,3.73,0.03,1.51
2013-02-18 03:52:57,11.63,3.21,0.05,1.4
2013-02-18 03:53:00,11.57,3.59,0.48,1.13
2013-02-18 03:53:02,11.49,3.13,0.03,1.41
2013-02-18 03:53:03,11.5,3.03,0.25,1.06
2013-02-18 03:53:06,11.17,3.5300000000000002,0.28,1.74
2013-02-18 03:53:08,11.11,3.32,0.16,1.45
2013-02-18 03:53:09,11.41,3.07,0.56,1.06
2013-02-18 03:53:12,11.36,3.44,0.19,1.03
2013-02-18 03:53:14,12.02,3.3,0.72,1.01
2013-02-18 03:53:15,11.0,3.34,0.23,1.25
2013-02-18 03:53:18,11.39,3.24,0.27,1.8399999999999999
2013-02-18 03:53:20,11.4,3.03,0.1,1.9300000000000002
2013-02-18 03:53:21,11.39,3.14,0.15,1.1
2013-02-18 03:53:24,11.54,3.37,0.66,1.06
2013-02-18 03:53:26,11.67,3.02,0.73,1.43
2013-02-18 03:53:27,11.21,3.05,0.33,2.46
2013-02-18 03:53:30,11.02,3.56,0.26,1.31
2013-02-18 03:53:32,11.06,3.25,0.17,1.28
2013-02-18 03:53:33,11.09,3.38,0.07,1.6099999999999999
2013-02-18 03:53:36,11.2,3.7800000000000002,0.34,1.11
2013-02-18 03:53:38,11.35,3.08,0.11,1.85
2013-02-18 03:53:39,11.37,4.07,0.41,1.02
2013-02-18 03:53:42,11.49,3.7,0.17,1.08
2013-02-18 03:53:44,11.14,3.02,0.43,1.16
2013-02-18 03:53:45,11.6,3.03,0.19,1.47
2013-02-18 03:53:48,11.45,3.5,0.55,1.01
2013-02-18 03:53:50,11.69,3.2,0.52,1.2
2013-02-18 03:53:51,11.18,3.74,0.41,1.35
2013-02-18 03:53:54,11.99,3.52,0.76,1.16
2013-02-18 03:53:56,11.02,3.18,0.24,1.9
2013-02-18 03:53:57,11.95,3.5300000000000002,0.09,1.22
2013-02-18 03:54:00,11.47,4.21,0.02,1.17
2013-02-18 03:54:02,11.42,3.49,0.18,1.25
2013-02-18 03:54:03,11.38,3.29,0.06,1.4
2013-02-18 03:54:06,11.77,3.56,0.42,1.02
2013-02-18 03:54:08,11.32,3.11,0.99,1.54
2013-02-18 03:54:09,11.3,3.03,0.07,1.24
2013-02-18 03:54:12,11.32,3.69,0.37,1.43
2013-02-18 03:54:14,11.12,3.7,0.35,1.34
2013-02-18 03:54:15,11.37,3.17,0.19,1.3
2013-02-18 03:54:18,11.21,3.45,0.12,1.11
2013-02-18 03:54:20,11.13,3.22,0.68,1.6400000000000001
2013-02-18 03:54:21,11.17,3.24,0.09,1.03
2013-02-18 03:54:24,11.19,3.9,0.05,1.29
2013-02-18 03:54:26,11.06,3.31,0.59,1.11
2013-02-18 03:54:27,11.23,3.08,0.24,1.08
2013-02-18 03:54:30,11.25,3.51,0.65,1.13
2013-02-18 03:54:32,11.09,3.2800000000000002,0.23,1.05
2013-02-18 03:54:33,11.49,3.21,0.15,1.71
2013-02-18 03:54:36,11.02,3.01,0.59,1.25
2013-02-18 03:54:38,11.41,3.56,0.56,1.06
2013-02-18 03:54:39,11.56,3.42,0.09,1.01
2013-02-18 03:54:42,11.13,3.29,0.28,1.62
2013-02-18 03:54:44,11.11,3.08,0.09,1.73
2013-02-18 03:54:45,11.39,3.34,0.81,1.31
2013-02-18 03:54:48,11.22,3.49,0.61,1.3
2013-02-18 03:54:50,11.2,3.17,0.2,1.1
2013-02-18 03:54:51,11.28,3.61,0.51,1.03
2013-02-18 03:54:54,11.22,3.1,0.36,1.73
2013-02-18 03:54:56,11.41,3.59,0.22,1.25
2013-02-18 03:54:57,11.07,3.49,0.08,1.6400000000000001
2013-02-18 03:55:00,11.18,3.32,0.13,1.62
2013-02-18 03:55:02,11.0,3.44,0.43,1.52
2013-02-18 03:55:03,12.04,3.92,0.14,1.09
2013-02-18 03:55:06,11.08,3.1,0.44,1.73
2013-02-18 03:55:08,12.11,3.77,0.34,1.32
2013-02-18 03:55:09,11.18,4.0600000000000005,0.66,1.56
2013-02-18 03:55:12,11.36,3.05,0.84,1.28
2013-02-18 03:55:14,11.19,4.07,0.48,1.44
2013-02-18 03:55:15,11.16,3.3,0.47,2.55
2013-02-18 03:55:18,11.6,3.01,0.54,1.33
2013-02-18 03:55:20,11.63,3.11,0.33,1.12
2013-02-18 03:55:21,11.37,3.32,0.07,1.08
2013-02-18 03:55:24,11.3,3.18,0.77,1.03
2013-02-18 03:55:26,11.07,3.27,0.09,1.52
2013-02-18 03:55:27,11.17,3.34,0.6,1.42
2013-02-18 03:55:29,11.51,4.21,0.56,1.09
2013-02-18 03:55:32,11.44,3.03,0.01,1.46
2013-02-18 03:55:33,11.57,3.07,0.37,1.38
2013-02-18 03:55:35,11.41,3.51,0.23,1.2
2013-02-18 03:55:38,11.03,3.58,0.01,1.23
2013-02-18 03:55:39,11.04,3.34,0.74,1.48
2013-02-18 03:55:41,11.04,3.49,0.78,1.3
2013-02-18 03:55:44,11.08,4.15,0.84,1.58
2013-02-18 03:55:45,11.6,3.57,0.88,1.12
2013-02-18 03:55:47,11.04,3.21,0.02,1.06
2013-02-18 03:55:50,11.56,3.22,0.27,1.34
2013-02-18 03:55:51,11.2,3.48,0.35,1.17
2013-02-18 03:55:53,11.09,3.42,0.67,1.27
2013-02-18 03:55:56,11.61,3.68,0.44,1.67
2013-02-18 03:55:57,11.3,3.7199999999999998,0.45,1.52
2013-02-18 03:55:59,11.43,3.2,1.36,1.38
2013-02-18 03:56:02,12.24,3.27,0.71,1.43
2013-02-18 03:56:03,11.13,3.57,0.57,1.47
2013-02-18 03:56:05,11.64,3.98,0.52,1.83
2013-02-18 03:56:08,11.08,3.1,0.35,1.3
2013-02-18 03:56:09,11.27,3.79,0.26,1.2
2013-02-18 03:56:11,11.42,3.43,0.53,1.71
2013-02-18 03:56:14,11.61,3.16,0.06,1.17
2013-02-18 03:56:15,11.53,3.37,0.35,1.17
2013-02-18 03:56:17,11.44,3.62,0.03,1.1400000000000001
2013-02-18 03:56:20,11.16,3.26,1.0,1.29
2013-02-18 03:56:21,11.29,3.24,0.65,1.67
2013-02-18 03:56:23,11.17,3.64,0.04,1.55
2013-02-18 03:56:26,11.47,3.85,0.53,1.74
2013-02-18 03:56:27,11.11,3.23,0.44,1.37
2013-02-18 03:56:29,11.53,3.04,0.87,1.26
2013-02-18 03:56:32,11.73,3.17,0.05,1.16
2013-02-18 03:56:33,11.46,3.03,0.63,1.13
2013-02-18 03:56:35,11.42,4.03,0.2,1.38
2013-02-18 03:56:38,11.07,3.25,0.42,1.18
2013-02-18 03:56:39,11.15,3.24,0.78,1.06
2013-02-18 03:56:41,11.26,4.11,0.85,1.49
2013-02-18 03:56:44,11.68,3.38,0.0,1.78
2013-02-18 03:56:45,11.21,3.43,0.47,1.18
2013-02-18 03:56:47,11.02,3.2800000000000002,0.1,1.67
2013-02-18 03:56:50,11.72,3.18,0.24,1.11
2013-02-18 03:56:51,11.66,3.15,0.06,1.38
2013-02-18 03:56:53,11.14,3.43,0.03,2.0300000000000002
2013-02-18 03:56:56,12.07,3.24,0.23,1.2
2013-02-18 03:56:57,11.51,4.01,0.42,1.6
2013-02-18 03:56:59,11.08,3.27,0.27,1.5
2013-02-18 03:57:02,12.620000000000001,3.92,0.2,1.6
2013-02-18 03:57:03,12.15,3.23,0.05,1.48
2013-02-18 03:57:05,11.09,3.75,0.0,1.54
2013-02-18 03:57:09,11.05,3.37,0.4,1.29
2013-02-18 03:57:11,11.5,3.22,0.29,1.69
2013-02-18 03:57:14,11.85,3.38,0.24,1.18
2013-02-18 03:57:15,11.82,3.87,0.99,1.28
2013-02-18 03:57:17,11.89,3.03,0.17,1.06
2013-02-18 03:57:20,11.31,3.55,0.38,1.22
2013-02-18 03:57:21,11.29,3.4699999999999998,0.31,1.55
2013-02-18 03:57:23,11.25,3.04,0.99,1.53
2013-02-18 03:57:26,11.53,3.14,0.85,1.15
2013-02-18 03:57:27,11.6,3.2,0.65,1.11
2013-02-18 03:57:29,12.16,3.15,0.46,1.28
2013-02-18 03:57:32,11.43,3.1,0.69,1.4
2013-02-18 03:57:33,11.41,3.15,0.39,1.24
2013-02-18 03:57:35,12.01,3.76,0.02,1.62
2013-02-18 03:57:38,11.07,3.33,0.81,1.2
2013-02-18 03:57:39,11.4,3.89,0.01,1.02
2013-02-18 03:57:41,11.06,4.0,0.75,1.4
2013-02-18 03:57:44,11.23,3.14,0.32,1.21
2013-02-18 03:57:45,11.08,3.16,0.08,1.15
2013-02-18 03:57:47,11.19,3.41,0.63,1.45
2013-02-18 03:57:50,11.67,3.25,0.51,1.09
2013-02-18 03:57:51,11.36,3.29,0.27,1.13
2013-02-18 03:57:53,11.26,3.42,0.12,1.63
2013-02-18 03:57:56,11.16,4.12,0.79,1.23
2013-02-18 03:57:57,11.08,3.22,0.36,1.4
2013-02-18 03:57:59,11.5,3.7199999999999998,0.75,1.02
2013-02-18 03:58:02,11.09,4.01,0.13,1.04
2013-02-18 03:58:03,12.09,3.05,0.07,2.17
2013-02-18 03:58:05,11.09,3.55,0.54,1.28
2013-02-18 03:58:08,11.71,3.01,0.2,1.01
2013-02-18 03:58:09,11.74,3.13,0.02,1.07
2013-02-18 03:58:11,11.29,3.7199999999999998,0.38,1.07
2013-02-18 03:58:14,11.16,3.19,0.19,1.43
2013-02-18 03:58:15,11.63,3.15,0.42,1.15
2013-02-18 03:58:17,11.22,3.67,0.19,1.01
2013-02-18 03:58:20,11.35,3.67,0.11,1.07
2013-02-18 03:58:21,11.98,3.45,0.96,2.01
2013-02-18 03:58:23,11.05,3.21,0.25,1.3
2013-02-18 03:58:26,12.02,3.18,0.26,1.41
2013-02-18 03:58:27,11.14,3.41,0.18,1.72
2013-02-18 03:58:29,11.01,3.29,0.61,1.63
2013-02-18 03:58:32,11.16,3.17,0.28,1.8
2013-02-18 03:58:33,11.01,3.4,0.14,1.34
2013-02-18 03:58:35,11.41,3.24,0.11,1.3
2013-02-18 03:58:38,11.41,3.31,1.07,1.3
2013-02-18 03:58:39,11.11,3.02,0.1,1.15
2013-02-18 03:58:41,11.01,3.27,0.05,1.88
2013-02-18 03:58:44,11.49,3.57,0.38,1.75
2013-02-18 03:58:45,11.65,3.33,0.12,1.35
2013-02-18 03:58:47,11.33,3.81,0.2,1.23
2013-02-18 03:58:50,11.28,3.4699999999999998,0.9,1.6400000000000001
2013-02-18 03:58:51,11.5,3.49,0.35,1.03
2013-02-18 03:58:53,11.25,3.08,0.48,1.22
2013-02-18 03:58:56,11.39,3.05,0.9,1.09
2013-02-18 03:58:57,11.38,3.58,0.64,1.16
2013-02-18 03:58:59,11.89,3.27,1.14,1.23
2013-02-18 03:59:02,11.24,3.87,0.27,1.01
2013-02-18 03:59:03,11.92,3.84,0.12,1.35
2013-02-18 03:59:05,11.61,3.24,0.15,1.96
2013-02-18 03:59:08,12.04,3.61,0.19,1.37
2013-02-18 03:59:09,11.04,3.2,0.16,1.1400000000000001
2013-02-18 03:59:11,11.08,3.02,0.37,1.6800000000000002
2013-02-18 03:59:14,11.16,3.11,0.26,1.43
2013-02-18 03:59:15,11.52,3.29,1.01,1.06
2013-02-18 03:59:17,11.59,3.9699999999999998,0.33,1.1400000000000001
2013-02-18 03:59:20,11.23,3.31,0.41,1.19
2013-02-18 03:59:21,11.28,3.5,0.09,1.55
2013-02-18 03:59:23,11.16,3.2800000000000002,0.13,2.23
2013-02-18 03:59:26,11.44,3.02,0.02,1.04
2013-02-18 03:59:27,11.09,3.39,0.25,1.49
2013-02-18 03:59:29,11.65,3.12,0.23,1.35
2013-02-18 03:59:32,11.29,4.17,0.05,1.3599999999999999
2013-02-18 03:59:33,11.21,4.27,0.17,1.79
2013-02-18 03:59:34,11.13,3.17,0.54,1.19
2013-02-18 03:59:38,11.12,3.57,0.42,1.04
2013-02-18 03:59:39,11.0,3.34,0.16,1.01
2013-02-18 03:59:40,11.16,3.52,1.37,1.49
2013-02-18 03:59:44,11.08,3.29,0.75,1.92
2013-02-18 03:59:45,11.11,3.27,0.29,2.17
2013-02-18 03:59:46,11.5,3.42,0.66,1.15
2013-02-18 03:59:50,11.51,3.11,0.06,1.12
2013-02-18 03:59:51,11.69,3.62,1.27,1.9
2013-02-18 03:59:52,11.8,3.5300000000000002,0.14,1.1400000000000001
2013-02-18 03:59:56,11.61,3.07,0.37,1.22
2013-02-18 03:59:57,11.08,3.9,0.16,1.62
2013-02-18 03:59:58,11.45,3.15,0.75,2.2
2013-02-18 04:00:02,11.26,3.29,0.01,1.0
2013-02-18 04:00:03,11.02,3.35,1.0,1.46
2013-02-18 04:00:04,11.98,3.45,0.08,1.42
2013-02-18 04:00:09,11.33,3.46,0.76,1.06
2013-02-18 04:00:10,11.41,3.25,0.19,2.12
2013-02-18 04:00:14,11.5,3.56,0.15,1.62
2013-02-18 04:00:15,11.21,3.27,0.27,1.45
2013-02-18 04:00:16,11.43,3.09,0.34,1.03
2013-02-18 04:00:20,11.05,3.37,0.22,1.34
2013-02-18 04:00:21,11.63,4.2,0.3,1.45
2013-02-18 04:00:22,11.9,3.41,0.12,1.19
2013-02-18 04:00:26,11.19,3.41,0.1,1.31
2013-02-18 04:00:27,11.06,3.3,0.01,1.23
2013-02-18 04:00:28,11.2,3.73,0.0,1.56
2013-02-18 04:00:32,11.59,3.4,0.19,1.9300000000000002
2013-02-18 04:00:33,11.2,3.03,0.32,1.24
2013-02-18 04:00:35,11.13,3.54,0.01,1.12
2013-02-18 04:00:38,11.02,3.36,0.81,1.11
2013-02-18 04:00:39,11.09,3.7800000000000002,0.63,1.9
2013-02-18 04:00:41,11.34,3.51,0.73,1.33
2013-02-18 04:00:44,11.59,3.35,0.14,1.19
2013-02-18 04:00:45,11.59,3.34,0.42,1.3
2013-02-18 04:00:47,11.24,3.59,0.95,1.13
2013-02-18 04:00:50,11.59,3.46,0.31,1.19
2013-02-18 04:00:51,11.24,3.82,0.81,1.6099999999999999
2013-02-18 04:00:53,11.1,3.43,0.16,1.49
2013-02-18 04:00:56,11.26,3.09,0.48,1.12
2013-02-18 04:00:57,11.52,3.7800000000000002,0.02,1.12
2013-02-18 04:00:59,11.71,3.29,0.95,1.18
2013-02-18 04:01:02,11.49,3.4699999999999998,0.04,1.47
2013-02-18 04:01:03,11.2,3.5,0.78,1.0
2013-02-18 04:01:05,11.62,3.33,0.32,1.26
2013-02-18 04:01:08,11.19,3.37,0.14,1.47
2013-02-18 04:01:09,11.48,3.0,0.55,1.09
2013-02-18 04:01:12,11.16,3.56,0.41,1.6600000000000001
2013-02-18 04:01:14,11.31,3.5300000000000002,0.19,1.3
2013-02-18 04:01:15,11.35,3.0,0.57,1.8199999999999998
2013-02-18 04:01:18,11.49,3.46,0.38,1.24
2013-02-18 04:01:20,11.69,3.42,0.34,1.27
2013-02-18 04:01:21,11.8,3.5,0.36,1.11
2013-02-18 04:01:24,11.41,4.76,0.57,1.27
2013-02-18 04:01:26,11.55,3.35,0.11,1.05
2013-02-18 04:01:27,11.23,3.58,0.38,1.43
2013-02-18 04:01:30,11.07,3.32,0.44,1.49
2013-02-18 04:01:32,11.72,3.13,0.33,1.9100000000000001
2013-02-18 04:01:33,11.26,3.95,0.75,1.44
2013-02-18 04:01:36,11.25,3.34,0.09,1.01
2013-02-18 04:01:38,11.65,3.18,0.62,1.76
2013-02-18 04:01:39,11.55,3.8,0.21,1.97
2013-02-18 04:01:42,11.18,3.51,0.81,1.69
2013-02-18 04:01:44,11.08,3.08,0.36,1.31
2013-02-18 04:01:45,11.7,3.7199999999999998,0.2,1.3
2013-02-18 04:01:49,11.3,3.01,0.25,1.43
2013-02-18 04:01:50,11.36,3.5,0.17,1.08
2013-02-18 04:01:51,11.1,3.5,0.68,1.2
2013-02-18 04:01:55,11.23,3.44,0.32,1.18
2013-02-18 04:01:56,11.39,3.16,0.19,1.17
2013-02-18 04:01:57,11.0,3.06,1.04,1.19
2013-02-18 04:02:01,11.11,3.38,0.21,1.22
2013-02-18 04:02:02,11.19,3.76,0.86,1.17
2013-02-18 04:02:03,11.36,3.68,0.25,1.74
2013-02-18 04:02:07,11.16,3.6,0.07,1.37
2013-02-18 04:02:08,11.83,3.76,0.49,1.31
2013-02-18 04:02:09,11.07,3.01,0.49,1.2
2013-02-18 04:02:13,11.5,3.08,0.18,1.11
2013-02-18 04:02:14,11.7,3.45,0.22,1.5899999999999999
2013-02-18 04:02:15,11.08,3.35,0.82,1.5899999999999999
2013-02-18 04:02:20,11.55,4.08,0.22,1.3599999999999999
